chengshi,yijiquyu,fangzu,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian
宜昌,东山,1500,2室1厅1卫,南,简单装修,高层/共6层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,1700,2室2厅1卫,东,精装修,中层/共25层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,2000,1室1厅1卫,南,精装修,中层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1500,2室1厅2卫,南,精装修,中层/共32层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1050,1室0厅1卫,南,精装修,中层/共8层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,2000,3室2厅2卫,南北,精装修,低层/共8层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,600,1室0厅1卫,南,精装修,中层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,650,1室0厅1卫,南,精装修,中层/共8层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1800,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1700,2室1厅2卫,南,精装修,中层/共32层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,900,1室0厅1卫,南北,精装修,低层/共6层,165,452,2,312,1,835,1,320,1,636,1,332,6,840,1
宜昌,东山,2000,2室1厅2卫,东,暂无信息,中层/共20层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2200,3室2厅1卫,南,精装修,低层/共28层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2100,3室2厅2卫,南,精装修,中层/共8层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,1500,1室1厅1卫,南,精装修,高层/共29层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1400,2室1厅1卫,南,精装修,高层/共9层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1500,1室1厅1卫,南,精装修,高层/共32层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1700,2室2厅2卫,南北,精装修,中层/共33层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1050,1室0厅1卫,南,精装修,中层/共8层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,1000,1室1厅1卫,南,精装修,中层/共7层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,东山,1800,1室1厅2卫,南,精装修,中层/共30层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,800,1室0厅1卫,南北,精装修,低层/共30层,243,10000,0,10000,0,10000,0,10000,0,1620,0,528,1,10000,0
宜昌,东山,2500,2室2厅2卫,南,精装修,低层/共27层,170,900,2,760,1,1613,0,433,1,267,2,219,6,363,1
宜昌,东山,3800,3室2厅1卫,南,精装修,中层/共28层,170,900,2,760,1,1613,0,433,1,267,2,219,6,363,1
宜昌,东山,2400,2室2厅1卫,南北,精装修,高层/共12层,170,900,2,760,1,1613,0,433,1,267,2,219,6,363,1
宜昌,东山,2800,3室2厅2卫,南,精装修,高层/共30层,243,10000,0,10000,0,10000,0,10000,0,1620,0,528,1,10000,0
宜昌,东山,2000,2室1厅1卫,南,精装修,中层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1800,1室1厅1卫,南,精装修,中层/共19层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1350,2室1厅1卫,东南,简单装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,999,3室2厅1卫,南北,简单装修,高层/共7层,140,380,4,410,2,10000,0,693,1,415,7,386,10,613,3
宜昌,东山,1600,2室2厅1卫,南,精装修,中层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,1400,1室1厅1卫,东南,精装修,中层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1599,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,650,1室0厅1卫,南,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1700,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1600,2室2厅1卫,东,简单装修,中层/共32层,243,10000,0,10000,0,10000,0,10000,0,1620,0,528,1,10000,0
宜昌,东山,1600,2室2厅2卫,南北,精装修,低层/共22层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2000,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2200,2室1厅1卫,南,精装修,中层/共22层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,750,1室0厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,500,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,600,1室0厅1卫,南,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1600,1室1厅1卫,西南,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1200,1室0厅1卫,南,精装修,中层/共8层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,1400,1室1厅1卫,南,精装修,中层/共29层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1400,1室1厅1卫,南,精装修,中层/共25层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,900,1室1厅1卫,东西,暂无信息,共2层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,1800,2室2厅2卫,南北,精装修,低层/共22层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1600,1室1厅1卫,南,精装修,中层/共78层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1200,1室1厅1卫,南北,精装修,中层/共8层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,东山,1500,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2400,2室2厅2卫,南北,精装修,高层/共30层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1500,2室1厅1卫,南北,精装修,高层/共6层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,600,1室0厅1卫,南北,精装修,中层/共30层,243,10000,0,10000,0,10000,0,10000,0,1620,0,528,1,10000,0
宜昌,东山,1500,2室2厅1卫,南北,精装修,高层/共8层,365,745,2,605,1,1450,0,332,1,600,1,604,5,796,1
宜昌,东山,1500,2室1厅2卫,南北,精装修,中层/共23层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1600,2室2厅1卫,东,精装修,高层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,1500,2室1厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,750,1室0厅1卫,南,精装修,高层/共13层,172,534,2,394,1,1214,0,67,1,335,2,338,6,530,1
宜昌,东山,1500,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,3000,3室3厅3卫,南,精装修,中层/共11层,72,849,2,700,1,1562,0,373,1,302,2,276,6,468,1
宜昌,东山,3000,3室3厅2卫,南,精装修,低层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,1800,1室1厅1卫,南,精装修,中层/共32层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1500,1室1厅2卫,南北,精装修,低层/共20层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,500,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,1600,1室1厅1卫,南,简单装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1650,2室2厅1卫,南北,精装修,中层/共18层,40,1629,0,1204,0,10000,0,10000,0,628,1,903,0,10000,0
宜昌,东山,1600,1室1厅1卫,南北,精装修,中层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,1800,1室1厅2卫,南,精装修,中层/共30层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1600,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,3500,1室1厅1卫,南北,精装修,中层/共26层,243,10000,0,10000,0,10000,0,10000,0,1620,0,528,1,10000,0
宜昌,东山,1800,1室1厅2卫,南,精装修,高层/共22层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1600,2室1厅1卫,南北,精装修,低层/共18层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1900,1室1厅1卫,南,精装修,高层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,2室1厅1卫,南北,精装修,低层/共17层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,500,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,2300,2室2厅1卫,南,精装修,中层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1200,1室1厅1卫,南,精装修,低层/共22层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1800,1室1厅1卫,南,精装修,中层/共30层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,2700,3室2厅2卫,南,精装修,高层/共12层,260,1016,0,1028,0,2044,0,860,1,660,1,539,5,539,1
宜昌,东山,2000,3室2厅2卫,南北,精装修,低层/共8层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1800,2室2厅1卫,南北,简单装修,低层/共7层,140,380,4,410,2,10000,0,693,1,415,7,386,10,613,3
宜昌,东山,700,1室1厅1卫,南,精装修,高层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,1600,2室2厅1卫,南,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1800,3室2厅2卫,南北,精装修,低层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,2000,2室2厅2卫,南北,精装修,中层/共28层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2000,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1600,1室1厅1卫,南北,精装修,中层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,650,1室0厅1卫,南,精装修,高层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,2400,3室2厅1卫,南北,精装修,高层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,600,1室0厅1卫,南北,精装修,高层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,900,1室0厅1卫,南,精装修,高层/共8层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,东山,1500,1室1厅1卫,南北,精装修,低层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2600,3室3厅2卫,南北,精装修,低层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,2000,1室1厅1卫,南北,豪华装修,低层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,2室1厅1卫,南,简单装修,高层/共6层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,1600,2室2厅1卫,南,精装修,中层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,1800,1室1厅1卫,南,精装修,中层/共30层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1300,2室2厅1卫,南北,精装修,低层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1300,2室1厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1500,1室1厅1卫,南北,精装修,低层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1000,1室1厅1卫,南,暂无信息,中层/共7层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,东山,2000,2室1厅1卫,南北,精装修,低层/共29层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1700,2室2厅2卫,南,精装修,中层/共25层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1700,2室1厅1卫,南,精装修,中层/共8层,365,745,2,605,1,1450,0,332,1,600,1,604,5,796,1
宜昌,东山,700,2室0厅1卫,西北,精装修,高层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1800,2室2厅1卫,南,精装修,高层/共8层,252,539,2,399,1,874,2,364,1,632,1,494,6,828,1
宜昌,东山,1500,2室1厅1卫,南,精装修,高层/共8层,136,844,2,716,1,1569,0,377,1,507,1,481,4,673,1
宜昌,东山,2400,3室2厅2卫,南,精装修,高层/共7层,114,868,1,956,0,1422,0,748,1,677,1,291,6,652,1
宜昌,东山,2500,3室2厅2卫,南,精装修,中层/共11层,177,464,2,324,1,1169,0,146,1,444,2,418,5,610,1
宜昌,东山,1550,2室1厅1卫,东,暂无信息,中层/共16层,40,1629,0,1204,0,10000,0,10000,0,628,1,903,0,10000,0
宜昌,东山,1300,1室1厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1650,2室2厅1卫,南,精装修,中层/共18层,40,1629,0,1204,0,10000,0,10000,0,628,1,903,0,10000,0
宜昌,东山,1000,1室1厅1卫,东,精装修,高层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,东山,2100,4室2厅2卫,南,精装修,中层/共6层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,2200,3室2厅1卫,东西,精装修,中层/共22层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,2200,2室2厅1卫,南,精装修,低层/共7层,172,534,2,394,1,1214,0,67,1,335,2,338,6,530,1
宜昌,东山,1050,1室0厅1卫,南,精装修,中层/共8层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,1600,2室1厅1卫,东,简单装修,中层/共7层,172,534,2,394,1,1214,0,67,1,335,2,338,6,530,1
宜昌,东山,900,3室1厅1卫,南,简单装修,高层/共9层,252,539,2,399,1,874,2,364,1,632,1,494,6,828,1
宜昌,东山,2000,3室2厅1卫,东南,精装修,高层/共16层,40,1629,0,1204,0,10000,0,10000,0,628,1,903,0,10000,0
宜昌,东山,2900,3室2厅2卫,南北,精装修,低层/共13层,177,464,2,324,1,1169,0,146,1,444,2,418,5,610,1
宜昌,东山,1800,1室1厅1卫,南,精装修,中层/共32层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2000,2室1厅1卫,南,暂无信息,中层/共22层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,750,1室1厅1卫,南,精装修,中层/共7层,170,900,2,760,1,1613,0,433,1,267,2,219,6,363,1
宜昌,东山,1600,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1800,2室2厅1卫,南北,精装修,中层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1600,1室1厅1卫,南北,精装修,高层/共29层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,900,1室0厅1卫,南北,精装修,高层/共6层,165,452,2,312,1,835,1,320,1,636,1,332,6,840,1
宜昌,东山,1200,1室1厅1卫,南,精装修,中层/共20层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,东山,350,1室0厅1卫,南北,简单装修,共4层,574,10000,0,360,1,10000,0,10000,0,935,0,10000,0,10000,0
宜昌,东山,2000,2室2厅2卫,南,精装修,中层/共25层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1600,1室1厅1卫,西南,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1600,2室2厅2卫,南,精装修,高层/共32层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1200,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1700,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1100,1室1厅1卫,南北,精装修,低层/共7层,365,745,2,605,1,1450,0,332,1,600,1,604,5,796,1
宜昌,东山,1600,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1500,2室1厅1卫,南北,精装修,低层/共28层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1600,2室2厅1卫,南北,精装修,高层/共7层,196,355,2,615,1,1209,0,682,1,837,2,328,3,1208,0
宜昌,东山,1700,2室2厅1卫,东南,精装修,低层/共32层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2000,2室2厅2卫,南北,精装修,低层/共22层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,2400,3室2厅1卫,南北,精装修,高层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,1600,2室2厅2卫,南北,精装修,中层/共8层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,2600,4室2厅2卫,南北,精装修,高层/共6层,121,857,2,717,1,1570,0,390,1,501,1,475,6,667,1
宜昌,东山,1600,1室1厅1卫,南,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1799,1室1厅1卫,南北,豪华装修,低层/共30层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1600,3室2厅1卫,南北,精装修,高层/共9层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1700,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,2000,2室1厅2卫,南,精装修,高层/共10层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1200,1室1厅1卫,南,简单装修,中层/共26层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,1室1厅1卫,南北,精装修,中层/共26层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1000,1室0厅1卫,南北,简单装修,高层/共30层,170,900,2,760,1,1613,0,433,1,267,2,219,6,363,1
宜昌,东山,1400,2室1厅1卫,南,精装修,低层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1600,1室0厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1400,2室2厅1卫,南北,精装修,低层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1700,1室1厅1卫,西南,精装修,高层/共31层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1200,1室1厅1卫,南,精装修,中层/共32层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1600,1室1厅1卫,南北,精装修,低层/共29层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2500,3室2厅2卫,东,精装修,低层/共12层,260,1016,0,1028,0,2044,0,860,1,660,1,539,5,539,1
宜昌,东山,2000,1室1厅1卫,东南,豪华装修,高层/共27层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,1室1厅1卫,东,简单装修,中层/共32层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1500,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1400,2室1厅1卫,南,精装修,高层/共9层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1500,2室1厅1卫,南北,简单装修,中层/共7层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,1400,2室1厅2卫,南,简单装修,高层/共18层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1600,1室1厅1卫,南北,精装修,高层/共29层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,2000,2室1厅2卫,东,暂无信息,中层/共20层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1500,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,1834,0,621,1,175,3,263,5,580,1
宜昌,东山,1600,2室1厅2卫,南,暂无信息,低层/共30层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1000,1室1厅1卫,南,精装修,高层/共7层,365,745,2,605,1,1450,0,332,1,600,1,604,5,796,1
宜昌,东山,2000,2室2厅2卫,西,精装修,高层/共26层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1800,3室2厅1卫,南,精装修,中层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,1200,1室1厅1卫,北,精装修,中层/共17层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,2900,3室2厅2卫,南,精装修,高层/共13层,177,464,2,324,1,1169,0,146,1,444,2,418,5,610,1
宜昌,东山,900,1室1厅1卫,东,精装修,低层/共7层,201,10000,0,10000,0,10000,0,10000,0,1139,0,705,1,10000,0
宜昌,当阳,1600,3室2厅1卫,南,精装修,低层/共11层,272,876,1,556,2,10000,0,1161,0,541,3,621,5,828,1
宜昌,东山,700,1室0厅1卫,南,精装修,高层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,700,1室0厅1卫,东南,精装修,高层/共6层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,1600,2室2厅1卫,东,精装修,高层/共8层,86,738,2,598,1,1451,0,271,1,302,2,276,7,468,1
宜昌,东山,2300,3室2厅1卫,南,精装修,高层/共23层,244,10000,0,10000,0,10000,0,10000,0,1004,0,748,1,10000,0
宜昌,东山,1500,2室1厅1卫,东,精装修,高层/共7层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,2500,3室2厅2卫,南,精装修,中层/共12层,177,464,2,324,1,1169,0,146,1,444,2,418,5,610,1
宜昌,东山,1600,2室1厅2卫,南,精装修,低层/共32层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,2000,2室1厅2卫,东西,暂无信息,中层/共25层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,750,1室0厅1卫,南,精装修,高层/共13层,172,534,2,394,1,1214,0,67,1,335,2,338,6,530,1
宜昌,东山,2000,2室2厅1卫,南,精装修,低层/共7层,172,534,2,394,1,1214,0,67,1,335,2,338,6,530,1
宜昌,东山,1600,2室1厅2卫,南北,简单装修,高层/共18层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,1900,2室1厅2卫,南,暂无信息,高层/共10层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1500,2室2厅1卫,南北,精装修,中层/共8层,365,745,2,605,1,1450,0,332,1,600,1,604,5,796,1
宜昌,东山,2000,1室1厅2卫,南北,精装修,中层/共23层,184,639,2,499,1,1352,0,172,1,210,2,184,7,376,1
宜昌,东山,1400,2室1厅2卫,南,简单装修,高层/共18层,223,10000,0,10000,0,10000,0,10000,0,730,1,957,0,10000,0
宜昌,东山,700,1室0厅1卫,南,精装修,高层/共7层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,1500,2室1厅1卫,西北,简单装修,高层/共7层,379,852,2,712,1,1586,0,385,1,344,3,6,5,620,1
宜昌,东山,1500,2室2厅1卫,南北,暂无信息,中层/共7层,289,538,2,256,1,1315,0,458,1,556,3,287,5,901,0
宜昌,东山,650,1室1厅1卫,南,简单装修,高层/共6层,418,697,1,776,1,1237,0,1052,0,938,0,136,6,805,1
宜昌,东山,2400,2室2厅1卫,南北,精装修,中层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,550,1室0厅1卫,东,简单装修,低层/共7层,309,1548,0,1177,0,1592,0,10000,0,735,3,279,2,10000,0
宜昌,东山,1999,3室2厅2卫,南北,精装修,低层/共22层,181,1418,0,1279,0,1462,0,10000,0,659,1,337,2,10000,0
宜昌,东山,2500,3室2厅1卫,南北,精装修,低层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1800,2室1厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,3000,3室2厅2卫,南,简单装修,高层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1800,2室1厅1卫,东,简单装修,中层/共7层,309,1548,0,1177,0,1592,0,10000,0,735,3,279,2,10000,0
宜昌,东山,2100,3室2厅2卫,南北,精装修,低层/共21层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2500,3室2厅2卫,南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2300,2室2厅1卫,南北,精装修,中层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2300,3室2厅2卫,南北,精装修,高层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1800,2室2厅2卫,东,精装修,中层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
