chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,xiaoqumingcheng,bd_lat,bd_lon,wgs_lat,wgs_lon,gcj_lon,gcj_lat,amaplonlat
宜昌,西陵,1999,85㎡,2室2厅1卫,南北,精装修,低层/共31层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1300,76㎡,2室1厅1卫,东,简单装修,高层/共8层,锦绣嘉苑,30.72438557988626,111.29475266393976,30.72108261390356,111.2825134458381,111.28817902618987,30.71865870380331,"111.28817902618987,30.71865870380331"
宜昌,西陵,1500,70㎡,2室2厅1卫,南北,精装修,中层/共7层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,2800,86㎡,2室1厅1卫,南北,精装修,中层/共30层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1100,75㎡,2室1厅1卫,东南,简单装修,中层/共6层,纵横花园,30.702802804580923,111.30855369081175,30.699553353173886,111.29628291055342,111.3019802017688,30.697139765703184,"111.3019802017688,30.697139765703184"
宜昌,西陵,1850,75㎡,2室1厅1卫,南北,精装修,高层/共22层,锦绣华俯,30.718175074654628,111.29735622279932,30.71489690965302,111.28511113939474,111.29078212521301,30.712473527056883,"111.29078212521301,30.712473527056883"
宜昌,西陵,1800,65㎡,2室1厅1卫,南,精装修,中层/共7层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,3500,130㎡,3室2厅2卫,南北,精装修,低层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,500,30㎡,1室0厅1卫,东,精装修,中层/共30层,九州大厦,30.70772902180289,111.29779145181891,30.704460931578886,111.28555339619005,111.29122451346696,30.702033130739608,"111.29122451346696,30.702033130739608"
宜昌,西陵,1700,96㎡,2室2厅1卫,南北,精装修,低层/共6层,东方花苑,30.71630941488852,111.29588192379636,30.713021907363387,111.28364558681905,111.28931303596816,30.71059558535571,"111.28931303596816,30.71059558535571"
宜昌,西陵,1800,36㎡,1室1厅1卫,南,精装修,中层/共28层,华祥天玺,30.725747011069394,111.30670821197207,30.722486502456704,111.29442185351037,111.3001163130796,30.72008096219926,"111.3001163130796,30.72008096219926"
宜昌,西陵,1799,85㎡,2室1厅1卫,南,精装修,中层/共6层,东苑小区,30.71671441913724,111.33780161991113,30.71304737380824,111.32553655991545,111.33131690287968,30.710694159248895,"111.33131690287968,30.710694159248895"
宜昌,西陵,2300,51㎡,1室1厅1卫,南北,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2200,60㎡,2室1厅1卫,南,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,4200,160㎡,3室2厅1卫,南,精装修,低层/共30层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
宜昌,西陵,2800,88㎡,2室1厅1卫,南,精装修,低层/共21层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1700,90㎡,2室2厅1卫,南,简单装修,低层/共7层,金蓝花园,30.712726938571148,111.29879449975135,30.709461389873223,111.28654823403,111.29222212163359,30.70703741428543,"111.29222212163359,30.70703741428543"
宜昌,西陵,1200,65㎡,2室2厅1卫,南北,简单装修,低层/共10层,绿萝路小区,30.712241968605586,111.3098370100633,30.708981243917748,111.29755756471286,111.30325901154251,30.70657430317185,"111.30325901154251,30.70657430317185"
宜昌,西陵,2500,115㎡,3室2厅2卫,南北,精装修,低层/共23层,星苑,30.712182899592293,111.2922458525836,30.708864612245385,111.28003193412053,111.28569098390554,30.706431530732925,"111.28569098390554,30.706431530732925"
宜昌,西陵,1500,70㎡,2室2厅1卫,南北,精装修,中层/共8层,刘家大堰,30.717489805767027,111.30314382553901,30.714236043021298,111.29087662398337,111.29656141881195,30.711820846366535,"111.29656141881195,30.711820846366535"
宜昌,西陵,7000,150㎡,3室2厅1卫,东南,豪华装修,共5层,金东山,30.70354189697068,111.3320549799027,30.69999435795803,111.31978884428203,111.3255515357142,30.697623834415772,"111.3255515357142,30.697623834415772"
宜昌,西陵,1000,40㎡,1室1厅1卫,东南,精装修,低层/共19层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2200,90.7㎡,2室2厅1卫,南北,精装修,中层/共29层,三江园,30.71833170241744,111.29343107687349,30.715021076539525,111.28120507156032,111.28686721692921,30.71259248034003,"111.28686721692921,30.71259248034003"
宜昌,西陵,1300,20㎡,1室0厅1卫,南北,精装修,高层/共28层,金安东诚,30.708992808125092,111.28879788654466,30.70563614891016,111.27660604052197,111.28225757808893,30.703197362112185,"111.28225757808893,30.703197362112185"
宜昌,西陵,7800,180㎡,1室1厅1卫,南,精装修,高层/共28层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,1100,80㎡,3室2厅1卫,南北,简单装修,高层/共7层,长江设计院镇镜山居民小区,30.731189825431887,111.30139428572778,30.727921570591423,111.28911855631857,111.29480020935307,30.72551042131878,"111.29480020935307,30.72551042131878"
宜昌,西陵,2400,89㎡,2室2厅1卫,南,精装修,中层/共28层,锦绣华俯,30.718175074654628,111.29735622279932,30.71489690965302,111.28511113939474,111.29078212521301,30.712473527056883,"111.29078212521301,30.712473527056883"
宜昌,西陵,3500,90㎡,2室1厅1卫,南北,简单装修,中层/共26层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,4200,135㎡,3室1厅1卫,南,精装修,高层/共32层,金安东诚,30.708992808125092,111.28879788654466,30.70563614891016,111.27660604052197,111.28225757808893,30.703197362112185,"111.28225757808893,30.703197362112185"
宜昌,西陵,4800,122㎡,3室2厅2卫,南,精装修,低层/共29层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
宜昌,西陵,7800,180㎡,1室1厅1卫,南,精装修,高层/共28层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,1500,45㎡,1室1厅1卫,南北,精装修,高层/共12层,金耀星座,30.71420193691895,111.2952464624786,30.710910783176292,111.2830152040818,111.28868103945535,30.708482583368887,"111.28868103945535,30.708482583368887"
宜昌,西陵,3500,120㎡,3室2厅2卫,南,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1500,85㎡,2室2厅1卫,南北,精装修,中层/共7层,粮食局宿舍,30.69843303007801,111.29199756094066,30.6951203867034,111.2797925525554,111.2854499021741,30.692680445999855,"111.2854499021741,30.692680445999855"
宜昌,西陵,3200,85㎡,2室1厅2卫,南北,豪华装修,高层/共32层,盛世中央(西陵),30.710665876829395,111.29692297005187,30.707390080415685,111.2846867104496,111.29035606542763,30.704962470085405,"111.29035606542763,30.704962470085405"
宜昌,西陵,800,20㎡,1室1厅1卫,南北,精装修,中层/共30层,半山云庭,30.72919070421494,111.3360943902894,30.725547304070847,111.32381273736571,111.32958922703062,30.72319691209642,"111.32958922703062,30.72319691209642"
宜昌,西陵,700,30㎡,1室0厅1卫,东,精装修,共2层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,3500,145㎡,4室2厅2卫,南,精装修,中层/共18层,金缔华城,30.715366364608734,111.29974634426974,30.712103720657637,111.28749373963873,111.29317010443124,30.709682396743304,"111.29317010443124,30.709682396743304"
宜昌,西陵,1000,50㎡,2室2厅1卫,南,简单装修,低层/共7层,华安乐园,30.714768861759403,111.29699097177897,30.711490690325245,111.2847508685833,111.29042072527827,30.70906514948893,"111.29042072527827,30.70906514948893"
宜昌,西陵,2999,91.4㎡,2室2厅1卫,南北,豪华装修,高层/共33层,万佳幸福花园,30.711923880373277,111.30292697458891,30.70867373516343,111.29066562979438,111.29634942133121,30.70625551842397,"111.29634942133121,30.70625551842397"
宜昌,西陵,3800,120㎡,3室2厅1卫,南,精装修,高层/共25层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2800,130㎡,3室2厅2卫,南,精装修,低层/共7层,东方花苑,30.71630941488852,111.29588192379636,30.713021907363387,111.28364558681905,111.28931303596816,30.71059558535571,"111.28931303596816,30.71059558535571"
宜昌,西陵,1800,51㎡,1室0厅1卫,南,简单装修,高层/共32层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,1500,90㎡,2室1厅1卫,南北,简单装修,高层/共14层,三峡日报社,30.702491593817427,111.30545390798846,30.699248770807372,111.29319082404984,111.29888013320284,30.696830003140697,"111.29888013320284,30.696830003140697"
宜昌,西陵,2000,120㎡,3室2厅1卫,南北,精装修,中层/共7层,东方花苑,30.71630941488852,111.29588192379636,30.713021907363387,111.28364558681905,111.28931303596816,30.71059558535571,"111.28931303596816,30.71059558535571"
宜昌,西陵,2488,98㎡,2室2厅1卫,南北,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1500,80㎡,2室1厅1卫,南北,精装修,低层/共7层,山庄路社区,30.70472733612522,111.30606089302157,30.701482654668727,111.29379508269035,111.2994861225295,30.69906591868702,"111.2994861225295,30.69906591868702"
宜昌,西陵,2000,81㎡,2室2厅1卫,南,简单装修,高层/共30层,马克公寓,30.704056409334566,111.32874688003164,30.700569731795103,111.3164748773024,111.32222810276808,30.69819314143898,"111.32222810276808,30.69819314143898"
宜昌,西陵,2200,60㎡,2室1厅1卫,南,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2500,60㎡,1室1厅1卫,南,精装修,中层/共28层,CBD数码城,30.713996945879025,111.29396673644908,30.710694586306186,111.28174211967678,111.28740508173601,30.708264589914165,"111.28740508173601,30.708264589914165"
宜昌,西陵,3000,105㎡,3室1厅1卫,南,精装修,中层/共28层,CBD数码城,30.713996945879025,111.29396673644908,30.710694586306186,111.28174211967678,111.28740508173601,30.708264589914165,"111.28740508173601,30.708264589914165"
宜昌,西陵,8000,176㎡,4室1厅1卫,南,简单装修,高层/共28层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,2800,110㎡,2室2厅1卫,南,精装修,中层/共24层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,1800,45㎡,1室1厅1卫,南北,精装修,中层/共28层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,2500,140㎡,3室2厅2卫,南北,精装修,中层/共7层,长源龙腾佳苑,30.718680427232034,111.2904843653091,30.715337721014585,111.27827413240664,111.28392997802324,30.71290560421053,"111.28392997802324,30.71290560421053"
宜昌,西陵,1800,83㎡,2室2厅1卫,南,精装修,中层/共8层,刘家大堰,30.717489805767027,111.30314382553901,30.714236043021298,111.29087662398337,111.29656141881195,30.711820846366535,"111.29656141881195,30.711820846366535"
宜昌,西陵,1600,80㎡,2室2厅1卫,西南,精装修,低层/共7层,山庄路社区,30.70472733612522,111.30606089302157,30.701482654668727,111.29379508269035,111.2994861225295,30.69906591868702,"111.2994861225295,30.69906591868702"
宜昌,西陵,1700,77㎡,2室2厅1卫,南北,简单装修,中层/共6层,华安乐园,30.714768861759403,111.29699097177897,30.711490690325245,111.2847508685833,111.29042072527827,30.70906514948893,"111.29042072527827,30.70906514948893"
宜昌,西陵,1300,50㎡,1室1厅1卫,南,精装修,高层/共7层,都市家园,30.71239565653731,111.30100190588102,30.70914018008451,111.28874704947792,111.29442617814776,30.706719276657363,"111.29442617814776,30.706719276657363"
宜昌,西陵,1500,50㎡,1室1厅1卫,南北,精装修,中层/共28层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
宜昌,西陵,2200,88㎡,2室2厅1卫,南北,精装修,低层/共17层,星座大厦,30.701176020428974,111.29193090667182,30.697861210876813,111.27972547551713,111.28538291598095,30.69542248200835,"111.28538291598095,30.69542248200835"
宜昌,西陵,650,28㎡,1室0厅1卫,南,精装修,低层/共8层,飞鹤花园,30.713005981473135,111.30488492127846,30.7097566757893,111.29261649419367,111.29830525734842,30.707342029548595,"111.29830525734842,30.707342029548595"
宜昌,西陵,900,60㎡,2室2厅1卫,南,简单装修,低层/共7层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,1800,83㎡,2室1厅1卫,南北,简单装修,高层/共30层,北辰明珠,30.744429065891918,111.33608837164249,30.74077469900558,111.32379277325603,111.32957053691393,30.738431888220454,"111.32957053691393,30.738431888220454"
宜昌,西陵,2500,110㎡,3室2厅1卫,南北,简单装修,低层/共7层,都市家园,30.71239565653731,111.30100190588102,30.70914018008451,111.28874704947792,111.29442617814776,30.706719276657363,"111.29442617814776,30.706719276657363"
宜昌,西陵,800,25㎡,1室0厅1卫,南北,精装修,高层/共7层,云霞小区,30.73579843183958,111.32833994763564,30.732296143855937,111.31603754699907,111.32179228355893,30.729934207657834,"111.32179228355893,30.729934207657834"
宜昌,西陵,1100,60㎡,2室1厅1卫,南,精装修,中层/共7层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,1600,53㎡,1室0厅1卫,南北,简单装修,中层/共30层,盈嘉酒店,30.70777561988324,111.2941576838615,30.704479232370684,111.28193701993958,111.28759988075136,30.702046499606244,"111.28759988075136,30.702046499606244"
宜昌,西陵,2100,130㎡,3室2厅1卫,南北,精装修,高层/共32层,香山总部鑫苑,30.748269739097587,111.3495931373573,30.744368827065525,111.33731750405082,111.34313380527965,30.742053371398566,"111.34313380527965,30.742053371398566"
宜昌,西陵,1700,82㎡,2室2厅1卫,南,精装修,中层/共12层,水墨庭院,30.72111595474356,111.32069545757628,30.717746644906573,111.30840070835174,111.31413249129514,30.71536316824791,"111.31413249129514,30.71536316824791"
宜昌,西陵,2800,90㎡,2室2厅1卫,南北,精装修,高层/共27层,锦绣嘉苑,30.72438557988626,111.29475266393976,30.72108261390356,111.2825134458381,111.28817902618987,30.71865870380331,"111.28817902618987,30.71865870380331"
宜昌,西陵,3500,130㎡,3室2厅1卫,南北,精装修,中层/共19层,香格里拉,30.715744129160058,111.29443376548372,30.712444808212393,111.28220513661255,111.28786928181508,30.710016269943576,"111.28786928181508,30.710016269943576"
宜昌,西陵,1800,100㎡,3室2厅1卫,南,精装修,低层/共7层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,1800,78㎡,2室2厅1卫,南,精装修,高层/共31层,华祥双子星座,30.720115828179825,111.30641302878146,30.716860105139236,111.29413349937983,111.29982673322819,30.714451337682483,"111.29982673322819,30.714451337682483"
宜昌,西陵,2000,90㎡,2室2厅1卫,南北,精装修,低层/共7层,易鑫花园,30.709774234369448,111.28988501587285,30.70643064926026,111.27768625128645,111.28334009596601,30.703993515224095,"111.28334009596601,30.703993515224095"
宜昌,西陵,2500,98㎡,2室2厅1卫,南北,简单装修,高层/共31层,金缔华城,30.715366364608734,111.29974634426974,30.712103720657637,111.28749373963873,111.29317010443124,30.709682396743304,"111.29317010443124,30.709682396743304"
宜昌,西陵,1200,50㎡,1室1厅1卫,南北,简单装修,低层/共32层,金安东诚,30.708992808125092,111.28879788654466,30.70563614891016,111.27660604052197,111.28225757808893,30.703197362112185,"111.28225757808893,30.703197362112185"
宜昌,西陵,1600,84㎡,2室2厅1卫,西南,精装修,中层/共7层,桂花苑,30.71532693481391,111.2969793836379,30.71204828257433,111.28473881229182,111.29040868914045,30.70962299518141,"111.29040868914045,30.70962299518141"
宜昌,西陵,1999,47㎡,1室1厅1卫,南北,精装修,中层/共28层,CBD数码城,30.713996945879025,111.29396673644908,30.710694586306186,111.28174211967678,111.28740508173601,30.708264589914165,"111.28740508173601,30.708264589914165"
宜昌,西陵,1700,40㎡,1室1厅1卫,东,精装修,低层/共17层,都市家园,30.71239565653731,111.30100190588102,30.70914018008451,111.28874704947792,111.29442617814776,30.706719276657363,"111.29442617814776,30.706719276657363"
宜昌,西陵,1850,128㎡,3室2厅1卫,东南,精装修,中层/共7层,刘家大堰,30.717489805767027,111.30314382553901,30.714236043021298,111.29087662398337,111.29656141881195,30.711820846366535,"111.29656141881195,30.711820846366535"
宜昌,西陵,1500,37㎡,1室1厅1卫,南北,精装修,中层/共30层,盈嘉酒店,30.70777561988324,111.2941576838615,30.704479232370684,111.28193701993958,111.28759988075136,30.702046499606244,"111.28759988075136,30.702046499606244"
宜昌,西陵,1800,35㎡,1室0厅1卫,南,精装修,中层/共11层,气象台社区,30.71066789188381,111.29349772126096,30.707363360678823,111.28127836162464,111.28694000959315,30.70493115167055,"111.28694000959315,30.70493115167055"
宜昌,西陵,2000,45㎡,1室1厅1卫,南北,精装修,中层/共32层,恒基国际,30.711190984908054,111.29758187714343,30.707919276208308,111.28534219608386,111.29101311840452,30.705492838635703,"111.29101311840452,30.705492838635703"
宜昌,西陵,1800,35㎡,1室1厅1卫,南北,豪华装修,低层/共31层,华祥双子星座,30.720115828179825,111.30641302878146,30.716860105139236,111.29413349937983,111.29982673322819,30.714451337682483,"111.29982673322819,30.714451337682483"
宜昌,西陵,1800,56㎡,1室1厅1卫,南北,精装修,高层/共18层,紫晶城长安阁,30.703139864334016,111.29106664694066,30.699814337908297,111.2788652067209,111.28452097071492,30.697375468628657,"111.28452097071492,30.697375468628657"
宜昌,西陵,650,32㎡,1室1厅1卫,南,精装修,共2层,樵湖岭社区,30.71968087929031,111.29289002746482,30.716363860263307,111.2806654960909,111.2863265714442,30.71393522357137,"111.2863265714442,30.71393522357137"
宜昌,西陵,2299,65㎡,1室1厅1卫,南北,豪华装修,低层/共26层,华祥双子星座,30.720115828179825,111.30641302878146,30.716860105139236,111.29413349937983,111.29982673322819,30.714451337682483,"111.29982673322819,30.714451337682483"
宜昌,西陵,2500,89㎡,2室2厅1卫,南北,精装修,中层/共28层,锦绣华庭,30.72205056610749,111.295494664291,30.71875566914637,111.28325430159057,111.2889213544372,30.71633161215538,"111.2889213544372,30.71633161215538"
宜昌,西陵,2300,95㎡,2室1厅1卫,南北,精装修,低层/共30层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
宜昌,西陵,3500,179㎡,3室2厅2卫,南,简单装修,中层/共29层,清江大厦附楼小区,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,西陵,2700,92㎡,2室1厅1卫,南北,精装修,中层/共12层,香格里拉,30.715744129160058,111.29443376548372,30.712444808212393,111.28220513661255,111.28786928181508,30.710016269943576,"111.28786928181508,30.710016269943576"
宜昌,西陵,1200,30㎡,1室0厅1卫,南北,精装修,中层/共26层,CBD数码城,30.713996945879025,111.29396673644908,30.710694586306186,111.28174211967678,111.28740508173601,30.708264589914165,"111.28740508173601,30.708264589914165"
宜昌,西陵,1500,70㎡,2室2厅1卫,南北,简单装修,中层/共10层,绿萝路小区,30.712241968605586,111.3098370100633,30.708981243917748,111.29755756471286,111.30325901154251,30.70657430317185,"111.30325901154251,30.70657430317185"
宜昌,西陵,3000,89㎡,2室2厅1卫,南,精装修,中层/共28层,CBD数码城,30.713996945879025,111.29396673644908,30.710694586306186,111.28174211967678,111.28740508173601,30.708264589914165,"111.28740508173601,30.708264589914165"
宜昌,西陵,1000,35㎡,1室1厅1卫,南,豪华装修,低层/共18层,都市家园,30.71239565653731,111.30100190588102,30.70914018008451,111.28874704947792,111.29442617814776,30.706719276657363,"111.29442617814776,30.706719276657363"
宜昌,西陵,1300,40㎡,1室1厅1卫,南北,精装修,高层/共16层,鸿华SOHO时代,30.695469170534622,111.3235964453902,30.692073690990593,111.31132035436187,111.31705813995183,30.68968333312948,"111.31705813995183,30.68968333312948"
宜昌,西陵,3100,106㎡,2室2厅1卫,南北,精装修,中层/共30层,万佳幸福花园,30.711923880373277,111.30292697458891,30.70867373516343,111.29066562979438,111.29634942133121,30.70625551842397,"111.29634942133121,30.70625551842397"
宜昌,西陵,500,20㎡,1室0厅1卫,南,精装修,中层/共30层,九州大厦,30.70772902180289,111.29779145181891,30.704460931578886,111.28555339619005,111.29122451346696,30.702033130739608,"111.29122451346696,30.702033130739608"
宜昌,西陵,1800,110㎡,3室2厅2卫,南北,简单装修,中层/共27层,翁家堰社区,30.714379295339405,111.29328707850023,30.711070131193885,111.28106565645405,111.28672715451577,30.708639435980487,"111.28672715451577,30.708639435980487"
宜昌,西陵,2300,106㎡,2室2厅1卫,南北,精装修,低层/共32层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2999,90㎡,2室2厅1卫,南北,精装修,中层/共28层,金缔华城,30.715366364608734,111.29974634426974,30.712103720657637,111.28749373963873,111.29317010443124,30.709682396743304,"111.29317010443124,30.709682396743304"
宜昌,西陵,3100,90㎡,2室2厅1卫,南北,精装修,中层/共30层,紫晶城养心阁,30.702240000638195,111.28989103451977,30.69890112200877,111.27769666870134,111.28334988798007,30.696460403868663,"111.28334988798007,30.696460403868663"
宜昌,西陵,3500,124㎡,3室2厅2卫,南北,精装修,中层/共32层,金缔华城,30.715366364608734,111.29974634426974,30.712103720657637,111.28749373963873,111.29317010443124,30.709682396743304,"111.29317010443124,30.709682396743304"
宜昌,西陵,3500,110㎡,3室2厅1卫,南北,精装修,中层/共29层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,500,25㎡,1室0厅1卫,南北,简单装修,低层/共7层,华安乐园,30.714768861759403,111.29699097177897,30.711490690325245,111.2847508685833,111.29042072527827,30.70906514948893,"111.29042072527827,30.70906514948893"
宜昌,西陵,1400,70㎡,2室2厅1卫,南北,简单装修,低层/共8层,东方花苑,30.71630941488852,111.29588192379636,30.713021907363387,111.28364558681905,111.28931303596816,30.71059558535571,"111.28931303596816,30.71059558535571"
宜昌,西陵,2700,86㎡,2室2厅1卫,南,精装修,中层/共28层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2400,92㎡,2室2厅1卫,南,精装修,中层/共7层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2300,91㎡,2室2厅1卫,南北,精装修,中层/共29层,锦绣华俯,30.718175074654628,111.29735622279932,30.71489690965302,111.28511113939474,111.29078212521301,30.712473527056883,"111.29078212521301,30.712473527056883"
宜昌,西陵,2500,90㎡,2室2厅1卫,南,精装修,高层/共28层,锦绣华俯,30.718175074654628,111.29735622279932,30.71489690965302,111.28511113939474,111.29078212521301,30.712473527056883,"111.29078212521301,30.712473527056883"
宜昌,西陵,1300,40㎡,1室1厅1卫,南,精装修,中层/共7层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,2100,100㎡,3室2厅1卫,南北,精装修,高层/共8层,华安乐园,30.714768861759403,111.29699097177897,30.711490690325245,111.2847508685833,111.29042072527827,30.70906514948893,"111.29042072527827,30.70906514948893"
宜昌,西陵,2600,108㎡,1室1厅1卫,南北,豪华装修,中层/共32层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,西陵,5000,186㎡,4室2厅2卫,南,精装修,低层/共18层,都市家园,30.71239565653731,111.30100190588102,30.70914018008451,111.28874704947792,111.29442617814776,30.706719276657363,"111.29442617814776,30.706719276657363"
宜昌,西陵,3000,100㎡,2室1厅1卫,南北,精装修,低层/共30层,紫晶城养心阁,30.702240000638195,111.28989103451977,30.69890112200877,111.27769666870134,111.28334988798007,30.696460403868663,"111.28334988798007,30.696460403868663"
宜昌,西陵,700,25㎡,1室0厅1卫,东,精装修,中层/共32层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
宜昌,西陵,900,30㎡,1室1厅1卫,南北,精装修,中层/共33层,西府华亭,30.717429110063822,111.29351147521662,30.714119933166078,111.28128595648354,111.28694820279581,30.71169100326545,"111.28694820279581,30.71169100326545"
宜昌,西陵,1800,83㎡,2室1厅1卫,南北,精装修,高层/共30层,北辰明珠,30.744429065891918,111.33608837164249,30.74077469900558,111.32379277325603,111.32957053691393,30.738431888220454,"111.32957053691393,30.738431888220454"
宜昌,西陵,4000,145㎡,2室2厅1卫,南,精装修,高层/共19层,金耀星座,30.71420193691895,111.2952464624786,30.710910783176292,111.2830152040818,111.28868103945535,30.708482583368887,"111.28868103945535,30.708482583368887"
宜昌,西陵,3000,80㎡,2室1厅1卫,南,精装修,高层/共11层,金缔华城,30.715366364608734,111.29974634426974,30.712103720657637,111.28749373963873,111.29317010443124,30.709682396743304,"111.29317010443124,30.709682396743304"
宜昌,西陵,3000,120㎡,3室2厅2卫,南,豪华装修,中层/共29层,卓悦广场,30.710789527816466,111.30231424040055,30.707538928929974,111.29005592262476,111.29573811124125,30.705119230601564,"111.29573811124125,30.705119230601564"
