zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
70,2,89,2,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
78,2,101,3,2,2,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
70,2,91,2,2,1,2,1,3,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,89,2,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
170,2,125,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
120,2,130,3,2,2,2,1,2,425,563,2,822,2,2,1,728,1,292,6,0
55,2,88,3,1,1,1,2,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,92,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
175,2,125,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
95,2,100,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
138,2,124,3,2,2,2,4,3,425,563,2,822,2,2,1,728,1,292,6,0
90,2,141,4,2,2,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,100,3,2,1,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,100,3,2,1,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
79,2,126,4,3,2,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
55,2,88,3,1,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
150,2,236,4,4,3,2,1,3,186,898,1,892,1,0,0,540,2,326,6,0
76,2,87,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,100,3,2,1,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
65,2,80,2,2,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,75,2,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
56,2,66,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
20,2,20,2,1,1,2,1,3,301,491,2,1099,0,0,0,713,3,394,7,0
46,2,56,2,1,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
78,2,91,3,1,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
72,2,90,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
80,2,93,2,2,1,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
85,2,126,4,2,2,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
75,2,87,2,2,1,2,3,3,324,1402,0,1076,0,0,0,522,3,767,1,0
56,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
79,2,120,3,2,1,2,3,2,186,898,1,892,1,0,0,540,2,326,6,0
56,2,66,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
55,2,63,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
79,2,126,4,3,2,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
69,2,91,2,2,1,2,1,3,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,91,2,2,1,2,1,2,324,1402,0,1076,0,0,0,522,3,767,1,0
138,2,123,3,2,2,2,4,2,425,563,2,822,2,2,1,728,1,292,6,0
79,2,126,4,3,2,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
70,2,86,2,2,1,1,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
75,2,90,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
150,2,240,6,3,3,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
58,2,80,2,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
58,2,80,2,2,1,1,2,1,186,898,1,892,1,0,0,540,2,326,6,0
70,2,91,2,2,1,2,1,3,324,1402,0,1076,0,0,0,522,3,767,1,0
72,2,89,2,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
172,2,125,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
155,2,123,3,2,2,1,3,3,112,353,2,654,3,2,1,24,5,114,5,1
93,2,98,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
53,2,46,1,1,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
138,2,123,3,2,2,2,3,1,425,563,2,822,2,2,1,728,1,292,6,0
60,2,85,2,2,1,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
75,2,116,3,2,2,2,2,2,214,1288,0,963,0,0,0,412,3,882,1,0
68,2,85,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,86,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
122,2,130,3,2,2,2,2,2,425,563,2,822,2,2,1,728,1,292,6,0
56,2,66,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
44,2,61,2,2,1,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
75,2,90,3,2,1,2,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
57,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
90,2,96,3,2,1,2,1,1,425,563,2,822,2,2,1,728,1,292,6,0
65,2,91,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
30,2,46,2,1,1,2,3,2,186,898,1,892,1,0,0,540,2,326,6,0
56,2,85,2,2,1,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
170,2,125,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
58,2,80,2,2,1,1,2,1,186,898,1,892,1,0,0,540,2,326,6,0
48,2,45,1,1,1,2,1,2,112,353,2,654,3,2,1,24,5,114,5,1
56,2,90,3,2,1,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
65,2,91,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
45,2,50,3,1,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
58,2,80,2,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
98,2,98,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
158,2,112,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
60,2,61,2,2,1,2,2,2,198,187,4,277,3,0,2,50,16,92,17,1
90,2,141,4,2,3,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
135,2,96,2,2,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
98,2,98,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
98,2,106,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
68,2,78,2,2,1,2,2,3,301,491,2,1099,0,0,0,713,3,394,7,0
105,2,126,3,2,2,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,91,3,2,2,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
33,2,52,2,1,1,2,3,2,186,898,1,892,1,0,0,540,2,326,6,0
150,2,240,6,3,3,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
68,2,80,3,2,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
85,2,127,4,2,2,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
60,2,88,2,2,1,2,2,3,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,87,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
50,2,74,3,1,1,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
198,2,143,3,2,2,2,4,3,425,563,2,822,2,2,1,728,1,292,6,0
70,2,93,3,2,2,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
160,2,120,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
56,2,88,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
158,2,119,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
74,2,91,3,2,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
70,2,92,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
90,2,141,4,2,3,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
99,2,117,3,2,1,1,3,3,214,1288,0,963,0,0,0,412,3,882,1,0
85,2,125,3,2,1,2,3,3,252,79,5,90,2,0,2,473,5,559,3,3
53,2,80,3,1,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
90,2,140,4,2,2,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
70,2,83,2,2,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
65,2,95,2,2,1,1,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
57,2,88,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
78,2,91,3,1,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
46,2,64,2,2,1,2,3,2,252,79,5,90,2,0,2,473,5,559,3,3
73,2,90,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
90,2,115,3,2,2,2,3,3,328,487,2,558,1,0,1,649,1,460,3,0
96,2,153,2,2,2,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
66,2,80,2,2,1,2,2,3,301,491,2,1099,0,0,0,713,3,394,7,0
66,2,78,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,91,3,2,2,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
49,2,69,2,2,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
75,2,89,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
160,2,118,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
56,2,84,2,2,1,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
102,2,100,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
98,2,98,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
57,2,85,2,2,1,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
55,2,87,3,2,1,2,2,1,336,408,1,717,1,0,0,1747,0,485,2,0
73,2,95,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
57,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
78,2,98,3,2,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
91,2,95,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
168,2,137,3,2,2,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
53,2,80,3,1,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
45,2,67,3,1,1,2,2,3,301,491,2,1099,0,0,0,713,3,394,7,0
76,2,92,3,2,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
160,2,152,3,2,2,2,4,3,112,353,2,654,3,2,1,24,5,114,5,1
70,2,91,2,2,1,2,1,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
220,2,170,5,2,2,2,3,3,112,353,2,654,3,2,1,24,5,114,5,1
90,2,141,4,2,3,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
72,2,135,4,2,2,2,3,3,336,408,1,717,1,0,0,1747,0,485,2,0
70,2,82,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
40,2,50,2,1,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
75,2,117,3,2,1,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
75,2,90,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
50,2,70,2,1,1,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
70,2,84,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
159,2,118,3,2,2,2,3,3,112,353,2,654,3,2,1,24,5,114,5,1
77,2,90,3,2,1,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
46,2,68,3,1,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
65,2,80,2,2,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,70,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
77,2,90,3,2,1,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
175,2,118,3,2,2,2,2,1,112,353,2,654,3,2,1,24,5,114,5,1
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
102,2,100,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
69,2,87,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
122,2,128,3,2,2,2,2,1,425,563,2,822,2,2,1,728,1,292,6,0
70,2,87,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
155,2,123,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
135,2,95,2,2,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
88,2,180,5,2,1,2,3,3,336,408,1,717,1,0,0,1747,0,485,2,0
58,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
58,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,82,2,2,1,1,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
50,2,68,2,1,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
42,2,67,3,1,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
138,2,123,3,2,2,2,4,3,425,563,2,822,2,2,1,728,1,292,6,0
45,2,41,1,1,1,2,3,3,112,353,2,654,3,2,1,24,5,114,5,1
95,2,127,3,2,2,2,3,3,324,1402,0,1076,0,0,0,522,3,767,1,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
58,2,80,2,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
75,2,90,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
76,2,117,3,2,2,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
76,2,91,3,2,2,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
68,2,91,3,2,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
90,2,113,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
135,2,100,2,2,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
105,2,100,3,2,1,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
80,2,100,3,2,1,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
158,2,120,3,2,2,2,3,3,112,353,2,654,3,2,1,24,5,114,5,1
76,2,88,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,86,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
28,2,55,2,2,1,2,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
107,2,125,3,2,2,2,4,2,425,563,2,822,2,2,1,728,1,292,6,0
54,2,44,2,1,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
70,2,87,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
86,2,138,3,2,2,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
54,2,61,2,1,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
98,2,98,3,2,1,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
76,2,118,3,2,1,2,3,3,214,1288,0,963,0,0,0,412,3,882,1,0
107,2,125,3,2,2,2,4,2,425,563,2,822,2,2,1,728,1,292,6,0
38,2,76,3,1,1,2,1,2,336,408,1,717,1,0,0,1747,0,485,2,0
54,2,61,2,1,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
77,2,89,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
57,2,90,3,2,1,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
76,2,117,3,2,1,2,2,1,214,1288,0,963,0,0,0,412,3,882,1,0
90,2,142,4,2,2,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
90,2,96,3,2,1,2,1,1,425,563,2,822,2,2,1,728,1,292,6,0
90,2,100,3,2,1,2,1,2,425,563,2,822,2,2,1,728,1,292,6,0
57,2,87,2,1,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
69,2,91,2,2,1,2,1,3,324,1402,0,1076,0,0,0,522,3,767,1,0
57,2,87,2,1,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
95,2,110,3,2,2,2,3,1,328,487,2,558,1,0,1,649,1,460,3,0
103,2,100,3,2,1,2,3,1,425,563,2,822,2,2,1,728,1,292,6,0
135,2,120,3,2,2,2,1,2,425,563,2,822,2,2,1,728,1,292,6,0
76,2,91,3,2,2,2,2,1,301,491,2,1099,0,0,0,713,3,394,7,0
40,2,52,2,1,1,2,2,3,336,408,1,717,1,0,0,1747,0,485,2,0
71,2,90,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
77,2,97,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
90,2,141,5,2,3,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
160,2,236,5,2,2,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
65,2,91,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
65,2,91,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
58,2,107,3,2,2,2,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
108,2,125,3,2,2,2,4,2,425,563,2,822,2,2,1,728,1,292,6,0
76,2,120,3,2,1,2,3,1,214,1288,0,963,0,0,0,412,3,882,1,0
70,2,80,2,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
107,2,98,3,2,1,2,3,1,425,563,2,822,2,2,1,728,1,292,6,0
86,2,117,3,2,1,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
58,2,62,2,2,1,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
85,2,115,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,79,2,2,1,2,2,1,301,491,2,1099,0,0,0,713,3,394,7,0
77,2,90,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
138,2,123,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
98,2,105,3,2,1,2,4,3,425,563,2,822,2,2,1,728,1,292,6,0
51,2,49,1,1,1,2,1,2,112,353,2,654,3,2,1,24,5,114,5,1
48,2,40,1,1,1,2,1,2,112,353,2,654,3,2,1,24,5,114,5,1
73,2,90,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
45,2,60,2,1,1,1,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
55,2,63,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
105,2,98,3,2,1,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
75,2,117,3,2,1,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
58,2,63,2,1,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
58,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
160,2,118,3,2,2,1,3,3,112,353,2,654,3,2,1,24,5,114,5,1
58,2,88,3,1,1,1,2,1,324,1402,0,1076,0,0,0,522,3,767,1,0
79,2,91,3,2,1,2,2,1,186,898,1,892,1,0,0,540,2,326,6,0
44,2,58,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
65,2,92,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
73,2,120,3,2,1,2,2,2,214,1288,0,963,0,0,0,412,3,882,1,0
175,2,120,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
79,2,120,3,2,2,2,2,2,214,1288,0,963,0,0,0,412,3,882,1,0
55,2,61,2,1,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
75,2,84,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
78,2,113,3,2,1,2,2,1,214,1288,0,963,0,0,0,412,3,882,1,0
95,2,80,2,2,2,2,2,1,112,353,2,654,3,2,1,24,5,114,5,1
95,2,141,4,2,1,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
170,2,242,8,4,3,1,3,1,140,380,4,410,2,0,1,415,7,386,10,3
65,2,100,3,2,1,2,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,88,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,88,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
35,2,56,2,1,1,2,3,2,186,898,1,892,1,0,0,540,2,326,6,0
70,2,86,2,2,1,1,3,2,301,491,2,1099,0,0,0,713,3,394,7,0
70,2,91,2,2,1,2,1,3,324,1402,0,1076,0,0,0,522,3,767,1,0
68,2,78,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
58,2,62,2,2,1,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
138,2,123,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
69,2,80,2,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
75,2,87,2,2,1,2,3,3,324,1402,0,1076,0,0,0,522,3,767,1,0
90,2,97,3,2,2,2,1,1,425,563,2,822,2,2,1,728,1,292,6,0
28,2,55,2,2,1,2,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
78,2,92,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
78,2,87,2,2,1,2,3,3,324,1402,0,1076,0,0,0,522,3,767,1,0
85,2,99,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
56,2,62,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
138,2,123,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
58,2,88,3,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
66,2,85,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
95,2,97,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
92,2,114,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
158,2,120,2,2,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
77,2,100,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
19,2,35,1,1,1,2,2,1,336,408,1,717,1,0,0,1747,0,485,2,0
85,2,99,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
93,2,110,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
68,2,106,3,2,1,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
55,2,63,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
118,2,98,3,2,1,2,3,1,425,563,2,822,2,2,1,728,1,292,6,0
52,2,70,2,2,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
53,2,46,1,1,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
95,2,141,4,2,2,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
58,2,90,3,2,1,2,2,1,324,1402,0,1076,0,0,0,522,3,767,1,0
71,2,90,2,2,1,2,3,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,88,3,2,1,2,3,1,330,1042,0,137,1,1,1,1143,0,857,1,0
99,2,127,3,2,2,2,3,2,214,1288,0,963,0,0,0,412,3,882,1,0
103,2,100,3,2,1,2,3,1,425,563,2,822,2,2,1,728,1,292,6,0
98,2,105,3,2,1,2,4,3,425,563,2,822,2,2,1,728,1,292,6,0
138,2,123,3,2,2,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
58,2,80,2,2,1,1,2,1,186,898,1,892,1,0,0,540,2,326,6,0
95,2,141,4,2,2,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
58,2,66,2,2,1,2,2,2,330,1042,0,137,1,1,1,1143,0,857,1,0
41,2,66,3,1,1,2,2,2,301,491,2,1099,0,0,0,713,3,394,7,0
79,2,127,3,2,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
53,2,46,1,1,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
138,2,123,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
58,2,68,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
158,2,112,3,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
65,2,85,2,2,1,2,2,2,186,898,1,892,1,0,0,540,2,326,6,0
35,2,56,2,1,1,2,3,3,186,898,1,892,1,0,0,540,2,326,6,0
110,2,98,3,2,1,2,4,1,425,563,2,822,2,2,1,728,1,292,6,0
138,2,123,3,2,2,2,3,3,425,563,2,822,2,2,1,728,1,292,6,0
73,2,95,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
85,2,136,3,2,2,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
98,2,86,2,2,2,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
40,2,39,1,1,1,2,1,2,112,353,2,654,3,2,1,24,5,114,5,1
92,2,113,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
90,2,100,3,2,1,2,1,2,425,563,2,822,2,2,1,728,1,292,6,0
68,2,90,3,2,2,2,2,2,324,1402,0,1076,0,0,0,522,3,767,1,0
70,2,91,2,2,1,2,1,2,324,1402,0,1076,0,0,0,522,3,767,1,0
54,2,44,2,1,1,2,3,2,112,353,2,654,3,2,1,24,5,114,5,1
78,2,90,3,2,1,2,3,1,186,898,1,892,1,0,0,540,2,326,6,0
45,2,70,2,1,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
75,2,91,2,2,1,2,3,3,330,1042,0,137,1,1,1,1143,0,857,1,0
76,2,88,3,2,2,2,3,1,324,1402,0,1076,0,0,0,522,3,767,1,0
85,2,99,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
58,2,107,3,2,2,2,3,2,336,408,1,717,1,0,0,1747,0,485,2,0
40,2,58,2,1,1,2,2,3,186,898,1,892,1,0,0,540,2,326,6,0
56,2,66,2,2,1,2,2,3,330,1042,0,137,1,1,1,1143,0,857,1,0
66,2,103,3,2,1,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
85,2,99,3,2,1,2,3,2,425,563,2,822,2,2,1,728,1,292,6,0
90,2,141,4,2,2,2,2,1,330,1042,0,137,1,1,1,1143,0,857,1,0
58,2,68,2,2,1,2,3,2,330,1042,0,137,1,1,1,1143,0,857,1,0
